"key","Genres","IMDbRating","IMDbVotes","MovieDirector","MoviePoster","MoviePosterSrc","MovieTitle","ReleasedYear","Runtime","Seeds","URL","UploadedTime","Uploader","YTSLikes"
"","Action / Adventure / Drama / History / War","4.3","2265","Renzo Martinelli","
            ","https://img.yts.mx/assets/images/movies/the_day_of_the_siege_september_eleven_1683_2012/medium-cover.jpg","The Day of the Siege: September Eleven 1683","2012 ","1hr54min","null","https://yts.mx/movies/the-day-of-the-siege-september-eleven-1683-2012","April 09, 2015 at 03:22 PM","OTTO","8"
"","Action / Comedy / Family","5.1","2035","Alex Zamm","
            ","https://img.yts.mx/assets/images/movies/The_Little_Rascals_Save_the_Day_2014/medium-cover.jpg","The Little Rascals Save the Day","2014","1hr38min","null","https://yts.mx/movies/the-little-rascals-save-the-day-2014","May 14, 2014 at 07:46 AM","OTTO","25"
"","Action / Sci-Fi","2.7","1285","Grant Humphreys","
            ","https://img.yts.mx/assets/images/movies/taking_earth_2017/medium-cover.jpg","Taking Earth","2017","1hr40min","null","https://yts.mx/movies/taking-earth-2017","March 02, 2018 at 08:19 PM","FREEMAN","86"
"","Action / Crime / Drama / Mystery / Thriller","8.0","60491","Jean-Pierre Melville","
            ","https://img.yts.mx/assets/images/movies/le_samourai_1967/medium-cover.jpg","Le Samouraï","1967 ","1hr45min","null","https://yts.mx/movies/le-samourai-1967","April 16, 2020 at 03:48 PM","OTTO","47"
"","Action / Crime / Drama","7.9","6808","Jean-Pierre Melville","
            ","https://img.yts.mx/assets/images/movies/le_deuxieme_souffle_1966/medium-cover.jpg","Second Wind","1966 ","2hr30min","null","https://yts.mx/movies/second-wind-1966","January 23, 2022 at 05:59 AM","FREEMAN","11"
"","Action / Drama / War","8.1","26860","Jean-Pierre Melville","
            ","https://img.yts.mx/assets/images/movies/army_of_shadows_1969/medium-cover.jpg","Army of Shadows","1969 ","2hr25min","null","https://yts.mx/movies/army-of-shadows-1969","May 02, 2019 at 02:42 AM","FREEMAN","39"
"","Action / Comedy / Crime","7.1","2909","Dong-hoon Choi","
            ","https://img.yts.mx/assets/images/movies/the_war_of_flower_2006/medium-cover.jpg","Tazza: The High Rollers","2006 ","2hr20min","null","https://yts.mx/movies/tazza-the-high-rollers-2006","June 20, 2021 at 10:16 PM","FREEMAN","8"
"","Action / Drama / Romance","6.3","2317","Jesús Garay","
            ","https://img.yts.mx/assets/images/movies/eloises_lover_2009/medium-cover.jpg","Eloïse's Lover","2009 ","1hr36min","null","https://yts.mx/movies/eloises-lover-2009","November 08, 2020 at 08:22 AM","FREEMAN","12"
"","Action / Comedy / Crime / Drama / Mystery / Romance / Thriller","7.5","67074","Robert Altman","
            ","https://img.yts.mx/assets/images/movies/the_player_1992/medium-cover.jpg","The Player","1992","2hr4min","null","https://yts.mx/movies/the-player-1992","May 24, 2016 at 08:03 AM","FREEMAN","36"
"","Action / Drama / Horror / Thriller","7.6","58653","Roman Polanski","
            ","https://img.yts.mx/assets/images/movies/repulsion_1965/medium-cover.jpg","Repulsion","1965","1hr45min","null","https://yts.mx/movies/repulsion-1965","November 17, 2018 at 08:19 AM","FREEMAN","28"
"","Documentary","6.2","192","Nic Stacey","
            ","https://img.yts.mx/assets/images/movies/first_contact_an_alien_encounter_2022/medium-cover.jpg","First Contact: An Alien Encounter","2022","1hr26min","null","https://yts.mx/movies/first-contact-an-alien-encounter-2022","December 23, 2022 at 02:50 AM","FREEMAN","4"
"","Action / Film-Noir / Thriller","7.0","20469","Henry Hathaway","
            ","https://img.yts.mx/assets/images/movies/niagara_1953/medium-cover.jpg","Niagara","1953","1hr28min","null","https://yts.mx/movies/niagara-1953","March 31, 2021 at 06:46 AM","FREEMAN","14"
"","Action / Adventure / Drama / Romance","6.5","14232","Richard Lester","
            ","https://img.yts.mx/assets/images/movies/robin_and_marian_1976/medium-cover.jpg","Robin and Marian","1976","1hr46min","null","https://yts.mx/movies/robin-and-marian-1976","January 05, 2019 at 02:02 PM","FREEMAN","16"
"","Action / Drama / Fantasy / Horror / Mystery / Thriller","6.6","138408","Robert Zemeckis","
            ","https://img.yts.mx/assets/images/movies/what_lies_beneath_2000/medium-cover.jpg","What Lies Beneath","2000","2hr10min","null","https://yts.mx/movies/what-lies-beneath-2000","April 27, 2018 at 01:02 AM","FREEMAN","66"
"","Action / Crime / Drama / Thriller","6.7","14694","Paul McGuigan","
            ","https://img.yts.mx/assets/images/movies/gangster_no_1_2000/medium-cover.jpg","Gangster No. 1","2000","1hr42min","null","https://yts.mx/movies/gangster-no-1-2000","December 02, 2020 at 08:27 AM","FREEMAN","16"
"","Action / Adventure / Drama / Western","6.5","3651","Harald Reinl","
            ","https://img.yts.mx/assets/images/movies/winnetou_the_red_gentleman_1964/medium-cover.jpg","Winnetou: The Red Gentleman","1964 ","1hr34min","null","https://yts.mx/movies/winnetou-the-red-gentleman-1964","July 07, 2020 at 09:58 AM","FREEMAN","9"
"","Action / Drama / Thriller","5.6","7198","Claudio Fäh","
            ","https://img.yts.mx/assets/images/movies/sniper_ultimate_kill_2017/medium-cover.jpg","Sniper: Ultimate Kill","2017","1hr33min","null","https://yts.mx/movies/sniper-ultimate-kill-2017","March 08, 2020 at 08:11 AM","FREEMAN","26"
"","Action / Adventure / Thriller","3.4","557","McKay Daines","
            ","https://img.yts.mx/assets/images/movies/shadow_wolves_2019/medium-cover.jpg","Shadow Wolves","2019","1hr35min","null","https://yts.mx/movies/shadow-wolves-2019","October 01, 2019 at 12:37 PM","FREEMAN","18"
"","Action / Adventure / Comedy / Family / Fantasy","3.2","12641","Peter MacDonald","
            ","https://img.yts.mx/assets/images/movies/the_neverending_story_iii_1994/medium-cover.jpg","The NeverEnding Story III","1994","1hr31min","null","https://yts.mx/movies/the-neverending-story-iii-1994","December 09, 2020 at 10:12 AM","FREEMAN","8"
"","Action / Adventure / Family / Sci-Fi","5.7","19945","Dave Green","
            ","https://img.yts.mx/assets/images/movies/Earth_to_Echo_2014/medium-cover.jpg","Earth to Echo","2014","1hr31min","null","https://yts.mx/movies/earth-to-echo-2014","October 10, 2014 at 07:58 AM","OTTO","41"
"","Action / Thriller","5.4","12113","William Kaufman","
            ","https://img.yts.mx/assets/images/movies/The_Hit_List_2011/medium-cover.jpg","The Hit List","2011","1hr30min","null","https://yts.mx/movies/the-hit-list-2011","September 26, 2011 at 08:05 PM","OTTO","18"
"","Action / Crime / Drama / Thriller","7.6","13627","Jean-Pierre Melville","
            ","https://img.yts.mx/assets/images/movies/bob_le_flambeur_1956/medium-cover.jpg","Bob le Flambeur","1956 ","1hr42min","null","https://yts.mx/movies/bob-le-flambeur-1956","August 15, 2019 at 11:51 AM","FREEMAN","12"
"","Action / Adventure / Biography / Crime / Drama / History / Thriller","7.3","137130","Robert Zemeckis","
            ","https://img.yts.mx/assets/images/movies/the_walk_2015/medium-cover.jpg","The Walk","2015","2hr3min","null","https://yts.mx/movies/the-walk-2015","March 31, 2024 at 07:46 PM","FREEMAN","166"
"","Action / Crime / Drama","6.8","2682","Hyeong-Cheol Kang","
            ","https://img.yts.mx/assets/images/movies/tazza_the_hidden_card_2014/medium-cover.jpg","Tazza: The Hidden Card","2014 ","2hr27min","null","https://yts.mx/movies/tazza-the-hidden-card-2014","May 15, 2020 at 04:58 PM","FREEMAN","8"
"","Action / Thriller","6.7","94926","John Erick Dowdle","
            ","https://img.yts.mx/assets/images/movies/no_escape_2015/medium-cover.jpg","No Escape","2015","1hr43min","null","https://yts.mx/movies/no-escape-2015","November 10, 2015 at 02:45 PM","FREEMAN","140"
"","Action / Comedy / Drama","7.6","48016","Robert Altman","
            ","https://img.yts.mx/assets/images/movies/short_cuts_1993/medium-cover.jpg","Short Cuts","1993","3hr8min","null","https://yts.mx/movies/short-cuts-1993","May 18, 2019 at 12:48 AM","FREEMAN","31"
"","Action / Drama / Thriller","7.6","48708","Roman Polanski","
            ","https://img.yts.mx/assets/images/movies/the_tenant_1976/medium-cover.jpg","The Tenant","1976","2hr6min","null","https://yts.mx/movies/the-tenant-1976","September 12, 2019 at 07:32 PM","FREEMAN","36"
"","Action / Horror / Sci-Fi","4.9","1570","Howard W. Koch","
            ","https://img.yts.mx/assets/images/movies/frankenstein_1970_1958/medium-cover.jpg","Frankenstein 1970","1958","1hr22min","null","https://yts.mx/movies/frankenstein-1970-1958","June 28, 2020 at 12:30 AM","FREEMAN","5"
"","Action / Comedy / Drama / Romance","6.8","25452","Jean Negulesco","
            ","https://img.yts.mx/assets/images/movies/how_to_marry_a_millionaire_1953/medium-cover.jpg","How to Marry a Millionaire","1953","1hr35min","null","https://yts.mx/movies/how-to-marry-a-millionaire-1953","April 04, 2017 at 11:15 AM","FREEMAN","40"
"","Action / Drama / Fantasy / Horror","8.0","243235","Roman Polanski","
            ","https://img.yts.mx/assets/images/movies/Rosemarys_Baby_1968/medium-cover.jpg","Rosemary's Baby","1968","2hr17min","null","https://yts.mx/movies/rosemarys-baby-1968","October 26, 2023 at 07:35 AM","OTTO","110"
"","Action / Adventure / Sci-Fi","4.9","1750","Kinji Fukasaku","
            ","https://img.yts.mx/assets/images/movies/message_from_space_1978/medium-cover.jpg","Message from Space","1978 ","1hr44min","null","https://yts.mx/movies/message-from-space-1978","August 14, 2021 at 09:34 PM","FREEMAN","4"
"","Action / Drama / Horror / Mystery / Thriller","6.5","125598","Iain Softley","
            ","https://img.yts.mx/assets/images/movies/The_Skeleton_Key_2005/medium-cover.jpg","The Skeleton Key","2005","1hr44min","null","https://yts.mx/movies/the-skeleton-key-2005","December 14, 2012 at 09:57 PM","OTTO","58"
"","Adventure / Western","5.7","1771","Harald Philipp","
            ","https://img.yts.mx/assets/images/movies/winnetou_and_the_crossbreed_1966/medium-cover.jpg","Winnetou and the Crossbreed","1966 ","1hr30min","null","https://yts.mx/movies/winnetou-and-the-crossbreed-1966","March 06, 2023 at 02:01 PM","FREEMAN","1"
"","Action / Thriller / War","5.3","6207","Don Michael Paul","
            ","https://img.yts.mx/assets/images/movies/sniper_legacy_2014/medium-cover.jpg","Sniper: Legacy","2014","1hr38min","null","https://yts.mx/movies/sniper-legacy-2014","April 10, 2021 at 03:59 AM","FREEMAN","9"
"","Action / Thriller","5.4","5076","Kaare Andrews","
            ","https://img.yts.mx/assets/images/movies/sniper_assassins_end_2020/medium-cover.jpg","Sniper: Assassin's End","2020","1hr35min","null","https://yts.mx/movies/sniper-assassins-end-2020","June 07, 2020 at 12:47 PM","FREEMAN","45"
"","Action / Adventure / Drama / Family / Fantasy","7.3","160905","Wolfgang Petersen","
            ","https://img.yts.mx/assets/images/movies/the_neverending_story_1984/medium-cover.jpg","The NeverEnding Story","1984","1hr42min","100+","https://yts.mx/movies/the-neverending-story-1984","January 23, 2024 at 04:17 AM","FREEMAN","91"
"","Action / Adventure / Animation / Comedy / Crime / Family","5.7","30703","Peter Lepeniotis","
            ","https://img.yts.mx/assets/images/movies/The_Nut_Job_2014/medium-cover.jpg","The Nut Job","2014","1hr25min","null","https://yts.mx/movies/the-nut-job-2014","April 04, 2014 at 11:54 AM","OTTO","87"
"","Action / Adventure / Animation / Comedy / Drama / Family / Fantasy / History / Sci-Fi","6.8","79550","Rob Minkoff","
            ","https://img.yts.mx/assets/images/movies/Mr_Peabody_and_Sherman_2014/medium-cover.jpg","Mr. Peabody & Sherman","2014","1hr32min","null","https://yts.mx/movies/mr-peabody-sherman-2014","August 03, 2014 at 12:22 AM","OTTO","97"
"","Action / Adventure / Drama / Family / Fantasy","5.1","27924","George Miller","
            ","https://img.yts.mx/assets/images/movies/The_Neverending_Story_II_The_Next_Chapter_1990/medium-cover.jpg","The NeverEnding Story II: The Next Chapter","1990","1hr29min","null","https://yts.mx/movies/the-neverending-story-ii-the-next-chapter-1990","October 12, 2014 at 07:36 AM","OTTO","46"
"","Action / Biography / Drama / History","7.2","181295","Danny Boyle","
            ","https://img.yts.mx/assets/images/movies/steve_jobs_2015/medium-cover.jpg","Steve Jobs","2015","2hr2min","null","https://yts.mx/movies/steve-jobs-2015","October 13, 2021 at 02:23 AM","FREEMAN","137"
"","Action / Drama / Thriller / War","5.4","5546","Don Michael Paul","
            ","https://img.yts.mx/assets/images/movies/sniper_ghost_shooter_2016/medium-cover.jpg","Sniper: Ghost Shooter","2016","1hr39min","null","https://yts.mx/movies/sniper-ghost-shooter-2016","March 29, 2020 at 04:56 AM","FREEMAN","24"
"","Action / Drama / Thriller / War","5.4","8776","Claudio Fäh","
            ","https://img.yts.mx/assets/images/movies/Sniper_Reloaded_2011/medium-cover.jpg","Sniper: Reloaded","2011","1hr31min","null","https://yts.mx/movies/sniper-reloaded-2011","July 14, 2020 at 02:32 AM","OTTO","7"
"","Action / Adventure / Western","5.2","1417","Alfred Vohrer","
            ","https://img.yts.mx/assets/images/movies/old_firehand_1966/medium-cover.jpg","Winnetou und sein Freund Old Firehand","1966 ","1hr34min","null","https://yts.mx/movies/winnetou-und-sein-freund-old-firehand-1966","October 18, 2022 at 10:16 PM","FREEMAN","2"
"","Action / Documentary","8.2","6835","Barbara Kopple","
            ","https://img.yts.mx/assets/images/movies/harlan_county_u_s_a_1976/medium-cover.jpg","Harlan County U.S.A.","1976","1hr44min","null","https://yts.mx/movies/harlan-county-u-s-a-1976","July 31, 2020 at 08:14 PM","FREEMAN","9"
"","Action / Adventure / Drama / Western","6.8","3731","Harald Reinl","
            ","https://img.yts.mx/assets/images/movies/the_treasure_of_the_silver_lake_1962/medium-cover.jpg","The Treasure of the Silver Lake","1962 ","1hr51min","null","https://yts.mx/movies/the-treasure-of-the-silver-lake-1962","July 14, 2020 at 03:36 AM","FREEMAN","6"
"","Action / Comedy / Musical / Romance","6.4","8193","George Cukor","
            ","https://img.yts.mx/assets/images/movies/lets_make_love_1960/medium-cover.jpg","Let's Make Love","1960","1hr59min","null","https://yts.mx/movies/lets-make-love-1960","August 19, 2018 at 11:45 AM","FREEMAN","18"
"","Action / Horror","8.1","467228","William Friedkin","
            ","https://img.yts.mx/assets/images/movies/The_Exorcist_1973/medium-cover.jpg","The Exorcist","1973","2hr2min","100+","https://yts.mx/movies/the-exorcist-1973","October 28, 2023 at 09:42 PM","OTTO","292"
"","Action / Comedy / Drama / Family / Fantasy / War","6.1","37913","Susanna White","
            ","https://img.yts.mx/assets/images/movies/nanny_mcphee_returns_2010/medium-cover.jpg","Nanny McPhee Returns","2010","1hr49min","null","https://yts.mx/movies/nanny-mcphee-returns-2010","August 02, 2020 at 04:59 PM","FREEMAN","17"
"","Action / Horror / Mystery / Thriller","5.8","120787","Mathieu Kassovitz","
            ","https://img.yts.mx/assets/images/movies/Gothika_2003/medium-cover.jpg","Gothika","2003","1hr38min","null","https://yts.mx/movies/gothika-2003","December 23, 2012 at 06:11 PM","OTTO","47"
"","Action / Horror / Mystery / Thriller","6.9","89310","David Koepp","
            ","https://img.yts.mx/assets/images/movies/Stir_of_Echoes_1999/medium-cover.jpg","Stir of Echoes","1999","1hr39min","null","https://yts.mx/movies/stir-of-echoes-1999","September 30, 2012 at 03:40 AM","OTTO","36"
"","Action / Horror / Mystery","6.2","73655","Rupert Wainwright","
            ","https://img.yts.mx/assets/images/movies/stigmata_1999/medium-cover.jpg","Stigmata","1999","1hr43min","null","https://yts.mx/movies/stigmata-1999","May 20, 2015 at 09:06 AM","OTTO","40"
"","Action / Adventure / Comedy / Crime / Drama / Thriller","7.2","42012","Bruce Lee","
            ","https://img.yts.mx/assets/images/movies/the_way_of_the_dragon_1972/medium-cover.jpg","The Way of the Dragon","1972 ","1hr30min","null","https://yts.mx/movies/the-way-of-the-dragon-1972","March 14, 2018 at 07:57 AM","FREEMAN","84"
"","Action / Drama","7.5","3303","Jacques Rivette","
            ","https://img.yts.mx/assets/images/movies/the_nun_1966/medium-cover.jpg","The Nun","1966 ","2hr20min","null","https://yts.mx/movies/the-nun-1966","September 26, 2018 at 09:43 AM","FREEMAN","40"
"","Action / Adventure / Animation / Comedy / Crime / Family / Fantasy","5.5","7430","Cal Brunker","
            ","https://img.yts.mx/assets/images/movies/the_nut_job_2_nutty_by_nature_2017/medium-cover.jpg","The Nut Job 2: Nutty by Nature","2017","1hr31min","null","https://yts.mx/movies/the-nut-job-2-nutty-by-nature-2017","November 08, 2017 at 03:13 AM","FREEMAN","146"
"","Action / Adventure / Animation / Comedy / Crime / Family / Sci-Fi","6.6","105313","Simon J. Smith","
            ","https://img.yts.mx/assets/images/movies/penguins_of_madagascar_2014/medium-cover.jpg","Penguins of Madagascar","2014","1hr32min","null","https://yts.mx/movies/penguins-of-madagascar-2014","February 27, 2015 at 01:20 AM","OTTO","137"
